tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.flags.fin,tcp.flags.syn,tcp.flags.ack,tcp.flags.push,tcp.flags.urg,tcp.window_size_value,tcp.hdr_len,tcp.len
37902,80,1,1,0,0,1,1,0,211,32,230
37900,80,1,1,0,0,1,1,0,211,32,230
37906,80,0,0,0,1,0,0,0,26883,40,0
37904,80,0,0,0,1,0,0,0,26883,40,0
37906,80,1,1,0,0,1,0,0,211,32,0
37904,80,1,1,0,0,1,0,0,211,32,0
37906,80,1,1,0,0,1,1,0,211,32,230
37940,80,0,0,0,1,0,0,0,26883,40,0
37904,80,1,1,0,0,1,1,0,211,32,230
37942,80,0,0,0,1,0,0,0,26883,40,0
37912,80,0,0,0,1,0,0,0,26883,40,0
37910,80,0,0,0,1,0,0,0,26883,40,0
37908,80,0,0,0,1,0,0,0,26883,40,0
37918,80,0,0,0,1,0,0,0,26883,40,0
37916,80,0,0,0,1,0,0,0,26883,40,0
37914,80,0,0,0,1,0,0,0,26883,40,0
37924,80,0,0,0,1,0,0,0,26883,40,0
37922,80,0,0,0,1,0,0,0,26883,40,0
37920,80,0,0,0,1,0,0,0,26883,40,0
37930,80,0,0,0,1,0,0,0,26883,40,0
37926,80,0,0,0,1,0,0,0,26883,40,0
37928,80,0,0,0,1,0,0,0,26883,40,0
37938,80,0,0,0,1,0,0,0,26883,40,0
37936,80,0,0,0,1,0,0,0,26883,40,0
37934,80,0,0,0,1,0,0,0,26883,40,0
37932,80,0,0,0,1,0,0,0,26883,40,0
37904,80,1,1,0,0,1,1,0,211,32,230
37906,80,1,1,0,0,1,1,0,211,32,230
37906,80,1,1,0,0,1,1,0,211,32,230
37904,80,1,1,0,0,1,1,0,211,32,230
37900,80,1,1,0,0,1,1,0,211,32,230
37904,80,1,1,0,0,1,1,0,211,32,230
37906,80,1,1,0,0,1,1,0,211,32,230
37942,80,0,0,0,1,0,0,0,26883,40,0
37940,80,0,0,0,1,0,0,0,26883,40,0
37942,80,1,1,0,0,1,0,0,211,32,0
37940,80,1,1,0,0,1,0,0,211,32,0
37942,80,1,1,0,0,1,1,0,211,32,230
37944,80,0,0,0,1,0,0,0,26883,40,0
37940,80,1,1,0,0,1,1,0,211,32,230
37946,80,0,0,0,1,0,0,0,26883,40,0
37940,80,1,1,0,0,1,1,0,211,32,230
37942,80,1,1,0,0,1,1,0,211,32,230
37942,80,1,1,0,0,1,1,0,211,32,230
37940,80,1,1,0,0,1,1,0,211,32,230
37940,80,1,1,0,0,1,1,0,211,32,230
37942,80,1,1,0,0,1,1,0,211,32,230
37946,80,0,0,0,1,0,0,0,26883,40,0
37944,80,0,0,0,1,0,0,0,26883,40,0
37908,80,0,0,0,1,0,0,0,26883,40,0
37910,80,0,0,0,1,0,0,0,26883,40,0
37912,80,0,0,0,1,0,0,0,26883,40,0
37946,80,1,1,0,0,1,0,0,211,32,0
37946,80,1,1,0,0,1,1,0,211,32,230
37948,80,0,0,0,1,0,0,0,26883,40,0
37944,80,1,1,0,0,1,0,0,211,32,0
37908,80,1,1,0,0,1,0,0,211,32,0
37910,80,1,1,0,0,1,0,0,211,32,0
37912,80,1,1,0,0,1,0,0,211,32,0
37944,80,1,1,0,0,1,1,0,211,32,230
37948,80,1,1,0,0,1,0,0,211,32,0
37950,80,0,0,0,1,0,0,0,26883,40,0
37908,80,1,1,0,0,1,1,0,211,32,230
37952,80,0,0,0,1,0,0,0,26883,40,0
37910,80,1,1,0,0,1,1,0,211,32,230
37954,80,0,0,0,1,0,0,0,26883,40,0
37912,80,1,1,0,0,1,1,0,211,32,230
37956,80,0,0,0,1,0,0,0,26883,40,0
37948,80,1,1,0,0,1,1,0,211,32,230
37958,80,0,0,0,1,0,0,0,26883,40,0
37914,80,0,0,0,1,0,0,0,26883,40,0
37916,80,0,0,0,1,0,0,0,26883,40,0
37918,80,0,0,0,1,0,0,0,26883,40,0
37920,80,0,0,0,1,0,0,0,26883,40,0
37922,80,0,0,0,1,0,0,0,26883,40,0
37924,80,0,0,0,1,0,0,0,26883,40,0
37926,80,0,0,0,1,0,0,0,26883,40,0
37928,80,0,0,0,1,0,0,0,26883,40,0
37930,80,0,0,0,1,0,0,0,26883,40,0
37932,80,0,0,0,1,0,0,0,26883,40,0
37934,80,0,0,0,1,0,0,0,26883,40,0
37936,80,0,0,0,1,0,0,0,26883,40,0
37938,80,0,0,0,1,0,0,0,26883,40,0
37912,80,1,1,0,0,1,1,0,211,32,230
37910,80,1,1,0,0,1,1,0,211,32,230
37908,80,1,1,0,0,1,1,0,211,32,230
37948,80,1,1,0,0,1,1,0,211,32,230
37900,80,1,1,0,0,1,1,0,211,32,230
37908,80,1,1,0,0,1,1,0,211,32,230
37910,80,1,1,0,0,1,1,0,211,32,230
37912,80,1,1,0,0,1,1,0,211,32,230
37948,80,1,1,0,0,1,1,0,211,32,230
37948,80,1,1,0,0,1,1,0,211,32,230
37912,80,1,1,0,0,1,1,0,211,32,230
37910,80,1,1,0,0,1,1,0,211,32,230
37908,80,1,1,0,0,1,1,0,211,32,230
37958,80,0,0,0,1,0,0,0,26883,40,0
37956,80,0,0,0,1,0,0,0,26883,40,0
37954,80,0,0,0,1,0,0,0,26883,40,0
37952,80,0,0,0,1,0,0,0,26883,40,0
37950,80,0,0,0,1,0,0,0,26883,40,0
37958,80,1,1,0,0,1,0,0,211,32,0
37956,80,1,1,0,0,1,0,0,211,32,0
37954,80,1,1,0,0,1,0,0,211,32,0
37952,80,1,1,0,0,1,0,0,211,32,0
37950,80,1,1,0,0,1,0,0,211,32,0
37958,80,1,1,0,0,1,1,0,211,32,230
37960,80,0,0,0,1,0,0,0,26883,40,0
37956,80,1,1,0,0,1,1,0,211,32,230
37962,80,0,0,0,1,0,0,0,26883,40,0
37954,80,1,1,0,0,1,1,0,211,32,230
37960,80,1,1,0,0,1,0,0,211,32,0
37964,80,0,0,0,1,0,0,0,26883,40,0
37952,80,1,1,0,0,1,1,0,211,32,230
37962,80,1,1,0,0,1,0,0,211,32,0
37966,80,0,0,0,1,0,0,0,26883,40,0
37950,80,1,1,0,0,1,1,0,211,32,230
37964,80,1,1,0,0,1,0,0,211,32,0
37968,80,0,0,0,1,0,0,0,26883,40,0
37962,80,1,1,0,0,1,1,0,211,32,230
37970,80,0,0,0,1,0,0,0,26883,40,0
37964,80,1,1,0,0,1,1,0,211,32,230
37972,80,0,0,0,1,0,0,0,26883,40,0
37960,80,1,1,0,0,1,1,0,211,32,230
37974,80,0,0,0,1,0,0,0,26883,40,0
37950,80,1,1,0,0,1,1,0,211,32,230
37960,80,1,1,0,0,1,1,0,211,32,230
37964,80,1,1,0,0,1,1,0,211,32,230
37962,80,1,1,0,0,1,1,0,211,32,230
37950,80,1,1,0,0,1,1,0,211,32,230
37962,80,1,1,0,0,1,1,0,211,32,230
37964,80,1,1,0,0,1,1,0,211,32,230
37960,80,1,1,0,0,1,1,0,211,32,230
37960,80,1,1,0,0,1,1,0,211,32,230
37964,80,1,1,0,0,1,1,0,211,32,230
37962,80,1,1,0,0,1,1,0,211,32,230
37950,80,1,1,0,0,1,1,0,211,32,230
37976,80,0,0,0,1,0,0,0,26883,40,0
37976,80,1,1,0,0,1,0,0,211,32,0
37976,80,1,1,0,0,1,1,0,211,32,230
37978,80,0,0,0,1,0,0,0,26883,40,0
37978,80,1,1,0,0,1,0,0,211,32,0
37978,80,1,1,0,0,1,1,0,211,32,230
37980,80,0,0,0,1,0,0,0,26883,40,0
37980,80,1,1,0,0,1,0,0,211,32,0
37980,80,1,1,0,0,1,1,0,211,32,230
37982,80,0,0,0,1,0,0,0,26883,40,0
37982,80,1,1,0,0,1,0,0,211,32,0
37982,80,1,1,0,0,1,1,0,211,32,230
37984,80,0,0,0,1,0,0,0,26883,40,0
37984,80,1,1,0,0,1,0,0,211,32,0
37984,80,1,1,0,0,1,1,0,211,32,230
37986,80,0,0,0,1,0,0,0,26883,40,0
37986,80,1,1,0,0,1,0,0,211,32,0
37986,80,1,1,0,0,1,1,0,211,32,230
37988,80,0,0,0,1,0,0,0,26883,40,0
37988,80,1,1,0,0,1,0,0,211,32,0
37988,80,1,1,0,0,1,1,0,211,32,230
37990,80,0,0,0,1,0,0,0,26883,40,0
37990,80,1,1,0,0,1,0,0,211,32,0
37990,80,1,1,0,0,1,1,0,211,32,230
37992,80,0,0,0,1,0,0,0,26883,40,0
37992,80,1,1,0,0,1,0,0,211,32,0
37992,80,1,1,0,0,1,1,0,211,32,230
37994,80,0,0,0,1,0,0,0,26883,40,0
37994,80,1,1,0,0,1,0,0,211,32,0
37994,80,1,1,0,0,1,1,0,211,32,230
37996,80,0,0,0,1,0,0,0,26883,40,0
37996,80,1,1,0,0,1,0,0,211,32,0
37996,80,1,1,0,0,1,1,0,211,32,230
37998,80,0,0,0,1,0,0,0,26883,40,0
37998,80,1,1,0,0,1,0,0,211,32,0
37998,80,1,1,0,0,1,1,0,211,32,230
38000,80,0,0,0,1,0,0,0,26883,40,0
38000,80,1,1,0,0,1,0,0,211,32,0
38000,80,1,1,0,0,1,1,0,211,32,230
38002,80,0,0,0,1,0,0,0,26883,40,0
38002,80,1,1,0,0,1,0,0,211,32,0
38002,80,1,1,0,0,1,1,0,211,32,230
38004,80,0,0,0,1,0,0,0,26883,40,0
38006,80,0,0,0,1,0,0,0,26883,40,0
38008,80,0,0,0,1,0,0,0,26883,40,0
38010,80,0,0,0,1,0,0,0,26883,40,0
38012,80,0,0,0,1,0,0,0,26883,40,0
38014,80,0,0,0,1,0,0,0,26883,40,0
37974,80,0,0,0,1,0,0,0,26883,40,0
37972,80,0,0,0,1,0,0,0,26883,40,0
37966,80,0,0,0,1,0,0,0,26883,40,0
37970,80,0,0,0,1,0,0,0,26883,40,0
37968,80,0,0,0,1,0,0,0,26883,40,0
38016,80,0,0,0,1,0,0,0,26883,40,0
38018,80,0,0,0,1,0,0,0,26883,40,0
38020,80,0,0,0,1,0,0,0,26883,40,0
38022,80,0,0,0,1,0,0,0,26883,40,0
38024,80,0,0,0,1,0,0,0,26883,40,0
38026,80,0,0,0,1,0,0,0,26883,40,0
38028,80,0,0,0,1,0,0,0,26883,40,0
38002,80,1,1,0,0,1,1,0,211,32,230
38000,80,1,1,0,0,1,1,0,211,32,230
38000,80,1,1,0,0,1,1,0,211,32,230
38002,80,1,1,0,0,1,1,0,211,32,230
38002,80,1,1,0,0,1,1,0,211,32,230
38000,80,1,1,0,0,1,1,0,211,32,230
38006,80,0,0,0,1,0,0,0,26883,40,0
38004,80,0,0,0,1,0,0,0,26883,40,0
38006,80,1,1,0,0,1,0,0,211,32,0
38004,80,1,1,0,0,1,0,0,211,32,0
38006,80,1,1,0,0,1,1,0,211,32,230
38030,80,0,0,0,1,0,0,0,26883,40,0
38004,80,1,1,0,0,1,1,0,211,32,230
38032,80,0,0,0,1,0,0,0,26883,40,0
38030,80,1,1,0,0,1,0,0,211,32,0
38030,80,1,1,0,0,1,1,0,211,32,230
38034,80,0,0,0,1,0,0,0,26883,40,0
38032,80,1,1,0,0,1,0,0,211,32,0
38032,80,1,1,0,0,1,1,0,211,32,230
38036,80,0,0,0,1,0,0,0,26883,40,0
38034,80,1,1,0,0,1,0,0,211,32,0
38034,80,1,1,0,0,1,1,0,211,32,230
38038,80,0,0,0,1,0,0,0,26883,40,0
38036,80,1,1,0,0,1,0,0,211,32,0
38036,80,1,1,0,0,1,1,0,211,32,230
38040,80,0,0,0,1,0,0,0,26883,40,0
38038,80,1,1,0,0,1,0,0,211,32,0
38038,80,1,1,0,0,1,1,0,211,32,230
38042,80,0,0,0,1,0,0,0,26883,40,0
38040,80,1,1,0,0,1,0,0,211,32,0
38040,80,1,1,0,0,1,1,0,211,32,230
38044,80,0,0,0,1,0,0,0,26883,40,0
38042,80,1,1,0,0,1,0,0,211,32,0
38042,80,1,1,0,0,1,1,0,211,32,230
38046,80,0,0,0,1,0,0,0,26883,40,0
38044,80,1,1,0,0,1,0,0,211,32,0
38044,80,1,1,0,0,1,1,0,211,32,230
38048,80,0,0,0,1,0,0,0,26883,40,0
38046,80,1,1,0,0,1,0,0,211,32,0
38046,80,1,1,0,0,1,1,0,211,32,230
38050,80,0,0,0,1,0,0,0,26883,40,0
38048,80,1,1,0,0,1,0,0,211,32,0
38048,80,1,1,0,0,1,1,0,211,32,230
38050,80,1,1,0,0,1,0,0,211,32,0
38052,80,0,0,0,1,0,0,0,26883,40,0
38050,80,1,1,0,0,1,1,0,211,32,230
38054,80,0,0,0,1,0,0,0,26883,40,0
38052,80,1,1,0,0,1,0,0,211,32,0
38052,80,1,1,0,0,1,1,0,211,32,230
38054,80,1,1,0,0,1,0,0,211,32,0
38056,80,0,0,0,1,0,0,0,26883,40,0
38054,80,1,1,0,0,1,1,0,211,32,230
38058,80,0,0,0,1,0,0,0,26883,40,0
38056,80,1,1,0,0,1,0,0,211,32,0
38056,80,1,1,0,0,1,1,0,211,32,230
38058,80,1,1,0,0,1,0,0,211,32,0
38060,80,0,0,0,1,0,0,0,26883,40,0
38058,80,1,1,0,0,1,1,0,211,32,230
38062,80,0,0,0,1,0,0,0,26883,40,0
38060,80,1,1,0,0,1,0,0,211,32,0
38060,80,1,1,0,0,1,1,0,211,32,230
38062,80,1,1,0,0,1,0,0,211,32,0
38064,80,0,0,0,1,0,0,0,26883,40,0
38062,80,1,1,0,0,1,1,0,211,32,230
38066,80,0,0,0,1,0,0,0,26883,40,0
38064,80,1,1,0,0,1,0,0,211,32,0
38064,80,1,1,0,0,1,1,0,211,32,230
38066,80,1,1,0,0,1,0,0,211,32,0
38068,80,0,0,0,1,0,0,0,26883,40,0
38066,80,1,1,0,0,1,1,0,211,32,230
38070,80,0,0,0,1,0,0,0,26883,40,0
38068,80,1,1,0,0,1,0,0,211,32,0
38068,80,1,1,0,0,1,1,0,211,32,230
38072,80,0,0,0,1,0,0,0,26883,40,0
38070,80,1,1,0,0,1,0,0,211,32,0
38072,80,1,1,0,0,1,0,0,211,32,0
38072,80,1,1,0,0,1,1,0,211,32,230
38074,80,0,0,0,1,0,0,0,26883,40,0
38070,80,1,1,0,0,1,1,0,211,32,230
38076,80,0,0,0,1,0,0,0,26883,40,0
38074,80,1,1,0,0,1,0,0,211,32,0
38076,80,1,1,0,0,1,0,0,211,32,0
38074,80,1,1,0,0,1,1,0,211,32,230
38078,80,0,0,0,1,0,0,0,26883,40,0
38076,80,1,1,0,0,1,1,0,211,32,230
38080,80,0,0,0,1,0,0,0,26883,40,0
38078,80,1,1,0,0,1,0,0,211,32,0
38080,80,1,1,0,0,1,0,0,211,32,0
38080,80,1,1,0,0,1,1,0,211,32,230
38082,80,0,0,0,1,0,0,0,26883,40,0
38078,80,1,1,0,0,1,1,0,211,32,230
38084,80,0,0,0,1,0,0,0,26883,40,0
38082,80,1,1,0,0,1,0,0,211,32,0
38084,80,1,1,0,0,1,0,0,211,32,0
38082,80,1,1,0,0,1,1,0,211,32,230
38086,80,0,0,0,1,0,0,0,26883,40,0
38084,80,1,1,0,0,1,1,0,211,32,230
38088,80,0,0,0,1,0,0,0,26883,40,0
38086,80,1,1,0,0,1,0,0,211,32,0
38088,80,1,1,0,0,1,0,0,211,32,0
38088,80,1,1,0,0,1,1,0,211,32,230
38090,80,0,0,0,1,0,0,0,26883,40,0
38086,80,1,1,0,0,1,1,0,211,32,230
38092,80,0,0,0,1,0,0,0,26883,40,0
38012,80,0,0,0,1,0,0,0,26883,40,0
38010,80,0,0,0,1,0,0,0,26883,40,0
38008,80,0,0,0,1,0,0,0,26883,40,0
38018,80,0,0,0,1,0,0,0,26883,40,0
38016,80,0,0,0,1,0,0,0,26883,40,0
38014,80,0,0,0,1,0,0,0,26883,40,0
38026,80,0,0,0,1,0,0,0,26883,40,0
38022,80,0,0,0,1,0,0,0,26883,40,0
38024,80,0,0,0,1,0,0,0,26883,40,0
38020,80,0,0,0,1,0,0,0,26883,40,0
38028,80,0,0,0,1,0,0,0,26883,40,0
38086,80,1,1,0,0,1,1,0,211,32,230
38088,80,1,1,0,0,1,1,0,211,32,230
38088,80,1,1,0,0,1,1,0,211,32,230
38086,80,1,1,0,0,1,1,0,211,32,230
37900,80,1,1,0,0,1,1,0,211,32,230
38086,80,1,1,0,0,1,1,0,211,32,230
38088,80,1,1,0,0,1,1,0,211,32,230
38092,80,0,0,0,1,0,0,0,26883,40,0
38090,80,0,0,0,1,0,0,0,26883,40,0
38092,80,1,1,0,0,1,0,0,211,32,0
38090,80,1,1,0,0,1,0,0,211,32,0
38092,80,1,1,0,0,1,1,0,211,32,230
38094,80,0,0,0,1,0,0,0,26883,40,0
38090,80,1,1,0,0,1,1,0,211,32,230
38096,80,0,0,0,1,0,0,0,26883,40,0
38094,80,1,1,0,0,1,0,0,211,32,0
38094,80,1,1,0,0,1,1,0,211,32,230
38098,80,0,0,0,1,0,0,0,26883,40,0
38096,80,1,1,0,0,1,0,0,211,32,0
38096,80,1,1,0,0,1,1,0,211,32,230
38100,80,0,0,0,1,0,0,0,26883,40,0
38098,80,1,1,0,0,1,0,0,211,32,0
38098,80,1,1,0,0,1,1,0,211,32,230
38102,80,0,0,0,1,0,0,0,26883,40,0
38100,80,1,1,0,0,1,0,0,211,32,0
38100,80,1,1,0,0,1,1,0,211,32,230
38104,80,0,0,0,1,0,0,0,26883,40,0
38102,80,1,1,0,0,1,0,0,211,32,0
38102,80,1,1,0,0,1,1,0,211,32,230
38106,80,0,0,0,1,0,0,0,26883,40,0
38104,80,1,1,0,0,1,0,0,211,32,0
38104,80,1,1,0,0,1,1,0,211,32,230
38108,80,0,0,0,1,0,0,0,26883,40,0
38106,80,1,1,0,0,1,0,0,211,32,0
38106,80,1,1,0,0,1,1,0,211,32,230
38110,80,0,0,0,1,0,0,0,26883,40,0
38108,80,1,1,0,0,1,0,0,211,32,0
38108,80,1,1,0,0,1,1,0,211,32,230
38112,80,0,0,0,1,0,0,0,26883,40,0
38110,80,1,1,0,0,1,0,0,211,32,0
38110,80,1,1,0,0,1,1,0,211,32,230
38114,80,0,0,0,1,0,0,0,26883,40,0
38112,80,1,1,0,0,1,0,0,211,32,0
38112,80,1,1,0,0,1,1,0,211,32,230
38116,80,0,0,0,1,0,0,0,26883,40,0
38114,80,1,1,0,0,1,0,0,211,32,0
38114,80,1,1,0,0,1,1,0,211,32,230
38118,80,0,0,0,1,0,0,0,26883,40,0
38116,80,1,1,0,0,1,0,0,211,32,0
38116,80,1,1,0,0,1,1,0,211,32,230
38120,80,0,0,0,1,0,0,0,26883,40,0
38118,80,1,1,0,0,1,0,0,211,32,0
38118,80,1,1,0,0,1,1,0,211,32,230
38122,80,0,0,0,1,0,0,0,26883,40,0
38120,80,1,1,0,0,1,0,0,211,32,0
38120,80,1,1,0,0,1,1,0,211,32,230
38124,80,0,0,0,1,0,0,0,26883,40,0
38122,80,1,1,0,0,1,0,0,211,32,0
38122,80,1,1,0,0,1,1,0,211,32,230
38126,80,0,0,0,1,0,0,0,26883,40,0
38124,80,1,1,0,0,1,0,0,211,32,0
38124,80,1,1,0,0,1,1,0,211,32,230
38128,80,0,0,0,1,0,0,0,26883,40,0
38126,80,1,1,0,0,1,0,0,211,32,0
38126,80,1,1,0,0,1,1,0,211,32,230
38130,80,0,0,0,1,0,0,0,26883,40,0
38128,80,1,1,0,0,1,0,0,211,32,0
38128,80,1,1,0,0,1,1,0,211,32,230
38130,80,1,1,0,0,1,0,0,211,32,0
38132,80,0,0,0,1,0,0,0,26883,40,0
38130,80,1,1,0,0,1,1,0,211,32,230
38134,80,0,0,0,1,0,0,0,26883,40,0
38132,80,1,1,0,0,1,0,0,211,32,0
38132,80,1,1,0,0,1,1,0,211,32,230
38136,80,0,0,0,1,0,0,0,26883,40,0
38134,80,1,1,0,0,1,0,0,211,32,0
38136,80,1,1,0,0,1,0,0,211,32,0
38136,80,1,1,0,0,1,1,0,211,32,230
38138,80,0,0,0,1,0,0,0,26883,40,0
38134,80,1,1,0,0,1,1,0,211,32,230
38140,80,0,0,0,1,0,0,0,26883,40,0
38138,80,1,1,0,0,1,0,0,211,32,0
38138,80,1,1,0,0,1,1,0,211,32,230
38140,80,1,1,0,0,1,0,0,211,32,0
38142,80,0,0,0,1,0,0,0,26883,40,0
38140,80,1,1,0,0,1,1,0,211,32,230
38144,80,0,0,0,1,0,0,0,26883,40,0
38142,80,1,1,0,0,1,0,0,211,32,0
38142,80,1,1,0,0,1,1,0,211,32,230
38146,80,0,0,0,1,0,0,0,26883,40,0
38144,80,1,1,0,0,1,0,0,211,32,0
38144,80,1,1,0,0,1,1,0,211,32,230
38148,80,0,0,0,1,0,0,0,26883,40,0
38146,80,1,1,0,0,1,0,0,211,32,0
38146,80,1,1,0,0,1,1,0,211,32,230
38148,80,1,1,0,0,1,0,0,211,32,0
38150,80,0,0,0,1,0,0,0,26883,40,0
38148,80,1,1,0,0,1,1,0,211,32,230
38152,80,0,0,0,1,0,0,0,26883,40,0
38150,80,1,1,0,0,1,0,0,211,32,0
38150,80,1,1,0,0,1,1,0,211,32,230
38154,80,0,0,0,1,0,0,0,26883,40,0
38152,80,1,1,0,0,1,0,0,211,32,0
38152,80,1,1,0,0,1,1,0,211,32,230
38156,80,0,0,0,1,0,0,0,26883,40,0
37966,80,0,0,0,1,0,0,0,26883,40,0
37968,80,0,0,0,1,0,0,0,26883,40,0
37970,80,0,0,0,1,0,0,0,26883,40,0
37972,80,0,0,0,1,0,0,0,26883,40,0
37974,80,0,0,0,1,0,0,0,26883,40,0
38152,80,1,1,0,0,1,1,0,211,32,230
38150,80,1,1,0,0,1,1,0,211,32,230
38150,80,1,1,0,0,1,1,0,211,32,230
38152,80,1,1,0,0,1,1,0,211,32,230
38152,80,1,1,0,0,1,1,0,211,32,230
38150,80,1,1,0,0,1,1,0,211,32,230
38156,80,0,0,0,1,0,0,0,26883,40,0
38154,80,0,0,0,1,0,0,0,26883,40,0
38008,80,0,0,0,1,0,0,0,26883,40,0
38010,80,0,0,0,1,0,0,0,26883,40,0
38012,80,0,0,0,1,0,0,0,26883,40,0
38156,80,1,1,0,0,1,0,0,211,32,0
38156,80,1,1,0,0,1,1,0,211,32,230
38158,80,0,0,0,1,0,0,0,26883,40,0
38154,80,1,1,0,0,1,0,0,211,32,0
38008,80,1,1,0,0,1,0,0,211,32,0
38010,80,1,1,0,0,1,0,0,211,32,0
38012,80,1,1,0,0,1,0,0,211,32,0
38154,80,1,1,0,0,1,1,0,211,32,230
38158,80,1,1,0,0,1,0,0,211,32,0
38160,80,0,0,0,1,0,0,0,26883,40,0
38008,80,1,1,0,0,1,1,0,211,32,230
38162,80,0,0,0,1,0,0,0,26883,40,0
38160,80,1,1,0,0,1,0,0,211,32,0
38010,80,1,1,0,0,1,1,0,211,32,230
38164,80,0,0,0,1,0,0,0,26883,40,0
38162,80,1,1,0,0,1,0,0,211,32,0
38012,80,1,1,0,0,1,1,0,211,32,230
38164,80,1,1,0,0,1,0,0,211,32,0
38166,80,0,0,0,1,0,0,0,26883,40,0
38162,80,1,1,0,0,1,1,0,211,32,230
38168,80,0,0,0,1,0,0,0,26883,40,0
38166,80,1,1,0,0,1,0,0,211,32,0
38164,80,1,1,0,0,1,1,0,211,32,230
38170,80,0,0,0,1,0,0,0,26883,40,0
38168,80,1,1,0,0,1,0,0,211,32,0
38166,80,1,1,0,0,1,1,0,211,32,230
38172,80,0,0,0,1,0,0,0,26883,40,0
38170,80,1,1,0,0,1,0,0,211,32,0
38160,80,1,1,0,0,1,1,0,211,32,230
38174,80,0,0,0,1,0,0,0,26883,40,0
38172,80,1,1,0,0,1,0,0,211,32,0
38158,80,1,1,0,0,1,1,0,211,32,230
38176,80,0,0,0,1,0,0,0,26883,40,0
38174,80,1,1,0,0,1,0,0,211,32,0
38168,80,1,1,0,0,1,1,0,211,32,230
38178,80,0,0,0,1,0,0,0,26883,40,0
38176,80,1,1,0,0,1,0,0,211,32,0
38170,80,1,1,0,0,1,1,0,211,32,230
38180,80,0,0,0,1,0,0,0,26883,40,0
38178,80,1,1,0,0,1,0,0,211,32,0
38172,80,1,1,0,0,1,1,0,211,32,230
38182,80,0,0,0,1,0,0,0,26883,40,0
38180,80,1,1,0,0,1,0,0,211,32,0
38174,80,1,1,0,0,1,1,0,211,32,230
37976,80,231,1,0,0,1,1,0,211,32,8
37978,80,231,1,0,0,1,1,0,211,32,8
37980,80,231,1,0,0,1,1,0,211,32,8
37982,80,231,1,0,0,1,1,0,211,32,8
37984,80,231,1,0,0,1,1,0,211,32,8
37986,80,231,1,0,0,1,1,0,211,32,8
37988,80,231,1,0,0,1,1,0,211,32,8
37990,80,231,1,0,0,1,1,0,211,32,8
37992,80,231,1,0,0,1,1,0,211,32,8
37994,80,231,1,0,0,1,1,0,211,32,8
37996,80,231,1,0,0,1,1,0,211,32,8
37998,80,231,1,0,0,1,1,0,211,32,8
38000,80,231,1,0,0,1,1,0,211,32,8
38002,80,231,1,0,0,1,1,0,211,32,8
38004,80,231,1,0,0,1,1,0,211,32,8
38032,80,231,1,0,0,1,1,0,211,32,8
38036,80,231,1,0,0,1,1,0,211,32,8
38040,80,231,1,0,0,1,1,0,211,32,8
38044,80,231,1,0,0,1,1,0,211,32,8
38048,80,231,1,0,0,1,1,0,211,32,8
38052,80,231,1,0,0,1,1,0,211,32,8
38182,80,1,1,0,0,1,0,0,211,32,0
38056,80,231,1,0,0,1,1,0,211,32,8
38060,80,231,1,0,0,1,1,0,211,32,8
38064,80,231,1,0,0,1,1,0,211,32,8
38068,80,231,1,0,0,1,1,0,211,32,8
38072,80,231,1,0,0,1,1,0,211,32,8
38074,80,231,1,0,0,1,1,0,211,32,8
38078,80,231,1,0,0,1,1,0,211,32,8
38084,80,231,1,0,0,1,1,0,211,32,8
38088,80,231,1,0,0,1,1,0,211,32,8
38090,80,231,1,0,0,1,1,0,211,32,8
38096,80,231,1,0,0,1,1,0,211,32,8
38100,80,231,1,0,0,1,1,0,211,32,8
38104,80,231,1,0,0,1,1,0,211,32,8
38108,80,231,1,0,0,1,1,0,211,32,8
38112,80,231,1,0,0,1,1,0,211,32,8
38116,80,231,1,0,0,1,1,0,211,32,8
38120,80,231,1,0,0,1,1,0,211,32,8
38124,80,231,1,0,0,1,1,0,211,32,8
38128,80,231,1,0,0,1,1,0,211,32,8
38132,80,231,1,0,0,1,1,0,211,32,8
38136,80,231,1,0,0,1,1,0,211,32,8
38138,80,231,1,0,0,1,1,0,211,32,8
38142,80,231,1,0,0,1,1,0,211,32,8
38146,80,231,1,0,0,1,1,0,211,32,8
38150,80,231,1,0,0,1,1,0,211,32,8
38154,80,231,1,0,0,1,1,0,211,32,8
38160,80,231,1,0,0,1,1,0,211,32,8
38176,80,1,1,0,0,1,1,0,211,32,230
38184,80,0,0,0,1,0,0,0,26883,40,0
38174,80,231,1,0,0,1,1,0,211,32,8
38178,80,1,1,0,0,1,1,0,211,32,230
38186,80,0,0,0,1,0,0,0,26883,40,0
38180,80,1,1,0,0,1,1,0,211,32,230
38188,80,0,0,0,1,0,0,0,26883,40,0
38182,80,1,1,0,0,1,1,0,211,32,230
38190,80,0,0,0,1,0,0,0,26883,40,0
38184,80,1,1,0,0,1,0,0,211,32,0
38186,80,1,1,0,0,1,0,0,211,32,0
38188,80,1,1,0,0,1,0,0,211,32,0
38184,80,1,1,0,0,1,1,0,211,32,230
38190,80,1,1,0,0,1,0,0,211,32,0
38192,80,0,0,0,1,0,0,0,26883,40,0
38186,80,1,1,0,0,1,1,0,211,32,230
38194,80,0,0,0,1,0,0,0,26883,40,0
38192,80,1,1,0,0,1,0,0,211,32,0
38188,80,1,1,0,0,1,1,0,211,32,230
38196,80,0,0,0,1,0,0,0,26883,40,0
38194,80,1,1,0,0,1,0,0,211,32,0
